timestamp,grid_i_r,grid_i_y,grid_i_b,grid_i_n,grid_thdi_r,grid_thdi_y,grid_thdi_b,grid_thdi_n,load_i_r,load_i_y,load_i_b,load_i_n,load_thdi_r,load_thdi_y,load_thdi_b,load_thdi_n,volt_r,volt_y,volt_b,freq_r,freq_y,freq_b,thdu_r,thdu_y,thdu_b,grid_pf_r,grid_pf_y,grid_pf_b,grid_pf_n,load_pf_r,load_pf_y,load_pf_b,load_pf_n,comp_cur_r,comp_cur_y,comp_cur_b,comp_rate_r,comp_rate_y,comp_rate_b,grid_kvar_r,grid_kvar_y,grid_kvar_b,grid_kw_r,grid_kw_y,grid_kw_b,grid_kva_r,grid_kva_y,grid_kva_b,load_kvar_r,load_kvar_y,load_kvar_b,load_kw_r,load_kw_y,load_kw_b,load_kva_r,load_kva_y,load_kva_b,temp_j1,temp_j2,temp_j3
2026-03-08T09:10:35.136555,151.116,149.639,152.39,3.689,8.359,8.677,8.107,15.575,141.607,139.532,142.915,4.4,12.544,13.076,12.275,23.229,230.26,230.984,229.203,49.998,49.978,49.983,2.115,2.325,2.007,0.924,0.915,0.934,0.856,0.885,0.873,0.892,0.826,10.56,10.864,10.154,88.621,88.206,89.725,8.593,8.401,8.766,34.59,34.243,34.963,37.68,37.338,37.913,9.184,9.027,9.375,32.204,31.912,32.302,36.54,36.333,36.893,42.279,45.174,41.858
2026-03-08T09:10:36.138452,151.36,150.0,152.666,3.727,8.395,8.738,8.148,15.714,141.54,139.956,143.1,4.447,12.572,13.143,12.343,23.46,230.171,231.311,229.185,49.944,49.982,49.97,2.118,2.324,2.011,0.925,0.917,0.934,0.861,0.887,0.874,0.893,0.83,10.673,10.975,10.235,88.754,88.563,89.824,8.605,8.428,8.788,34.738,34.329,35.012,37.663,37.382,37.971,9.224,9.045,9.393,32.144,32.069,32.344,36.612,36.403,36.798,42.288,45.153,41.883
2026-03-08T09:10:37.136888,151.577,150.404,152.648,3.763,8.431,8.792,8.18,15.825,142.095,140.567,143.622,4.486,12.663,13.239,12.394,23.588,230.456,230.624,228.992,49.975,50.089,50.101,2.122,2.337,2.021,0.925,0.917,0.936,0.86,0.884,0.875,0.896,0.832,10.742,11.052,10.345,88.914,88.698,89.756,8.659,8.46,8.808,34.665,34.341,34.965,37.771,37.376,37.936,9.261,9.055,9.423,32.216,32.036,32.37,36.646,36.443,36.818,42.418,45.131,41.8
2026-03-08T09:10:38.139023,151.858,150.57,152.893,3.792,8.471,8.82,8.205,15.956,142.699,140.565,143.48,4.518,12.688,13.282,12.402,23.8,230.656,230.701,229.676,50.076,49.913,50.056,2.127,2.336,2.022,0.926,0.918,0.937,0.863,0.885,0.879,0.896,0.831,10.815,11.152,10.401,89.21,88.8,89.974,8.677,8.478,8.845,34.708,34.457,34.946,37.785,37.413,37.991,9.29,9.114,9.467,32.27,32.136,32.409,36.684,36.403,36.9,42.281,45.245,41.883
2026-03-08T09:10:39.139875,152.057,151.011,153.327,3.816,8.512,8.862,8.249,16.073,142.957,141.185,143.812,4.548,12.767,13.367,12.484,23.917,230.264,230.817,228.97,50.046,50.065,50.001,2.133,2.348,2.026,0.929,0.921,0.938,0.865,0.887,0.878,0.895,0.835,10.92,11.22,10.474,89.383,88.934,90.191,8.691,8.516,8.861,34.771,34.435,34.999,37.906,37.536,38.1,9.31,9.136,9.486,32.284,32.183,32.483,36.667,36.482,36.878,42.448,45.172,41.803
2026-03-08T09:10:40.143926,152.438,151.473,153.394,3.833,8.561,8.917,8.273,16.149,143.323,141.555,144.167,4.572,12.797,13.461,12.534,24.128,230.459,231.068,229.321,50.077,50.043,50.087,2.134,2.351,2.023,0.93,0.92,0.937,0.867,0.887,0.879,0.898,0.834,10.977,11.314,10.549,89.423,89.228,90.154,8.71,8.525,8.876,34.913,34.489,35.116,37.86,37.636,38.073,9.314,9.168,9.513,32.334,32.157,32.407,36.703,36.552,36.921,42.322,45.25,41.81
2026-03-08T09:10:41.142525,152.534,151.329,153.811,3.849,8.581,8.983,8.294,16.251,143.655,142.006,144.721,4.594,12.864,13.52,12.537,24.225,230.387,231.469,228.884,50.111,50.067,50.11,2.143,2.354,2.029,0.931,0.92,0.938,0.867,0.89,0.881,0.9,0.838,11.046,11.351,10.594,89.741,89.471,90.341,8.736,8.573,8.897,34.836,34.519,35.05,37.851,37.631,38.168,9.337,9.188,9.533,32.35,32.254,32.424,36.863,36.572,37.078,42.339,45.242,41.814
2026-03-08T09:10:42.147264,152.808,151.85,153.768,3.846,8.62,9.003,8.318,16.32,143.889,141.978,145.111,4.612,12.942,13.557,12.611,24.373,230.956,231.003,229.09,49.971,50.04,49.955,2.147,2.355,2.033,0.932,0.922,0.94,0.87,0.891,0.882,0.898,0.84,11.08,11.4,10.647,89.766,89.494,90.43,8.77,8.575,8.924,34.929,34.576,35.177,38.026,37.656,38.179,9.386,9.19,9.546,32.349,32.26,32.471,36.8,36.602,37.096,42.328,45.186,41.86
2026-03-08T09:10:43.142448,153.409,151.944,154.411,3.84,8.652,9.058,8.351,16.39,143.986,142.71,145.319,4.627,12.987,13.611,12.629,24.462,230.8,231.504,229.299,49.945,50.066,50.109,2.148,2.359,2.036,0.932,0.922,0.939,0.87,0.89,0.884,0.9,0.838,11.155,11.479,10.702,89.904,89.542,90.891,8.784,8.592,8.937,35.006,34.6,35.11,38.004,37.674,38.118,9.409,9.231,9.554,32.412,32.372,32.471,36.882,36.718,37.127,42.457,45.286,41.918
2026-03-08T09:10:44.156502,153.543,152.382,154.044,3.828,8.683,9.072,8.387,16.481,144.464,142.573,145.249,4.611,13.046,13.664,12.673,24.585,231.149,231.289,228.861,49.97,50.12,49.97,2.149,2.367,2.039,0.932,0.923,0.939,0.872,0.892,0.884,0.899,0.841,11.191,11.485,10.751,90.099,89.71,90.996,8.787,8.62,8.957,35.04,34.752,35.172,37.976,37.699,38.189,9.427,9.259,9.565,32.488,32.421,32.583,36.975,36.794,37.047,42.45,45.143,41.876
2026-03-08T09:10:45.148075,153.725,152.578,154.52,3.803,8.724,9.132,8.425,16.552,144.45,142.693,145.41,4.617,13.079,13.757,12.745,24.634,231.183,232.088,228.821,49.958,50.113,50.074,2.151,2.37,2.041,0.934,0.925,0.943,0.873,0.892,0.883,0.903,0.843,11.211,11.527,10.758,90.14,89.976,90.897,8.799,8.633,8.975,35.001,34.736,35.258,38.095,37.759,38.218,9.431,9.272,9.605,32.52,32.363,32.59,36.992,36.728,37.161,42.407,45.212,41.91
2026-03-08T09:10:46.148674,154.081,152.762,154.416,3.781,8.749,9.147,8.451,16.557,144.658,143.162,145.612,4.601,13.112,13.801,12.781,24.701,231.241,232.082,228.362,50.014,50.014,50.013,2.158,2.38,2.039,0.935,0.924,0.942,0.875,0.894,0.884,0.902,0.843,11.212,11.542,10.79,90.24,89.976,90.971,8.817,8.65,8.994,35.091,34.791,35.226,38.173,37.773,38.287,9.45,9.28,9.628,32.587,32.416,32.56,36.961,36.863,37.157,42.469,45.19,41.914
2026-03-08T09:10:47.154483,153.769,152.688,154.887,3.748,8.763,9.199,8.483,16.613,144.747,143.309,146.184,4.577,13.147,13.829,12.809,24.754,231.297,231.828,228.857,50.038,50.017,50.007,2.157,2.381,2.046,0.936,0.925,0.942,0.873,0.894,0.884,0.902,0.842,11.21,11.53,10.789,90.479,89.984,91.193,8.843,8.659,9.015,35.071,34.782,35.209,38.189,37.945,38.388,9.454,9.309,9.644,32.599,32.429,32.667,37.068,36.86,37.197,42.388,45.16,41.913
2026-03-08T09:10:48.156399,154.391,152.867,154.806,3.708,8.823,9.217,8.509,16.629,145.376,143.202,146.262,4.545,13.208,13.89,12.861,24.703,231.283,231.497,228.605,49.947,50.001,49.974,2.165,2.384,2.046,0.936,0.928,0.944,0.874,0.895,0.887,0.902,0.843,11.217,11.553,10.759,90.573,89.962,91.143,8.846,8.666,9.028,35.116,34.838,35.245,38.163,37.951,38.275,9.498,9.324,9.627,32.551,32.545,32.695,37.065,36.832,37.213,42.45,45.312,41.882
2026-03-08T09:10:49.159097,154.068,152.765,155.415,3.661,8.842,9.238,8.516,16.616,145.46,143.385,146.215,4.519,13.265,13.928,12.903,24.79,230.922,231.975,228.196,49.959,50.005,50.036,2.171,2.389,2.051,0.935,0.928,0.946,0.874,0.897,0.885,0.903,0.844,11.197,11.52,10.775,90.636,90.09,91.159,8.862,8.693,9.043,35.17,34.884,35.384,38.231,37.947,38.439,9.508,9.303,9.644,32.611,32.515,32.743,37.176,36.873,37.308,42.442,45.29,42.009
2026-03-08T09:10:50.158934,154.375,152.88,155.253,3.623,8.852,9.267,8.534,16.607,145.288,143.548,146.466,4.469,13.277,13.956,12.936,24.77,230.973,231.864,228.162,50.069,50.127,50.015,2.169,2.397,2.054,0.937,0.926,0.946,0.877,0.897,0.886,0.904,0.844,11.179,11.494,10.754,90.626,90.024,91.518,8.88,8.709,9.051,35.219,34.939,35.296,38.301,38.022,38.376,9.525,9.339,9.662,32.706,32.56,32.757,37.171,36.931,37.275,42.505,45.22,41.874
2026-03-08T09:10:51.163142,154.285,152.906,155.658,3.572,8.886,9.303,8.58,16.599,145.726,143.579,146.695,4.427,13.327,13.997,12.972,24.706,231.649,232.277,228.556,50.052,50.109,49.996,2.179,2.4,2.057,0.937,0.928,0.946,0.875,0.896,0.886,0.906,0.845,11.127,11.488,10.719,90.434,89.984,91.302,8.884,8.708,9.05,35.226,35.003,35.402,38.351,38.002,38.504,9.532,9.329,9.705,32.743,32.537,32.684,37.139,36.957,37.283,42.526,45.233,41.958
2026-03-08T09:10:52.164344,154.291,152.772,155.407,3.513,8.906,9.292,8.582,16.556,145.557,143.236,147.086,4.389,13.373,14.005,12.999,24.648,230.959,232.513,228.225,50.026,50.091,50.137,2.181,2.398,2.059,0.939,0.929,0.947,0.875,0.896,0.887,0.904,0.845,11.097,11.421,10.669,90.518,89.981,91.503,8.901,8.713,9.086,35.288,35.005,35.462,38.393,38.085,38.438,9.518,9.354,9.703,32.663,32.668,32.808,37.233,36.995,37.317,42.426,45.248,41.936
2026-03-08T09:10:53.164886,154.578,152.935,155.701,3.461,8.91,9.334,8.613,16.477,145.623,143.312,146.843,4.34,13.41,14.028,13.04,24.567,231.537,232.455,228.412,50.081,49.944,50.122,2.18,2.406,2.064,0.938,0.927,0.947,0.877,0.897,0.887,0.907,0.846,11.039,11.373,10.611,90.753,90.211,91.715,8.897,8.73,9.091,35.311,34.954,35.381,38.307,38.153,38.514,9.544,9.338,9.693,32.77,32.672,32.738,37.233,37.029,37.363,42.416,45.373,41.921
2026-03-08T09:10:54.167546,154.359,152.747,155.602,3.409,8.932,9.324,8.633,16.459,145.639,143.524,147.184,4.275,13.404,14.075,13.046,24.546,231.474,232.055,228.378,49.992,49.944,49.955,2.185,2.401,2.06,0.938,0.93,0.948,0.874,0.898,0.886,0.907,0.845,10.971,11.325,10.566,90.55,90.103,91.779,8.905,8.722,9.103,35.248,34.985,35.516,38.373,38.133,38.577,9.539,9.35,9.732,32.774,32.635,32.778,37.291,37.036,37.355,42.474,45.258,42.036
2026-03-08T09:10:55.167452,154.415,152.44,155.487,3.354,8.967,9.336,8.652,16.379,145.596,143.428,147.24,4.231,13.452,14.079,13.082,24.418,231.584,232.595,227.838,50.132,50.028,50.145,2.188,2.408,2.062,0.938,0.93,0.946,0.875,0.899,0.886,0.908,0.844,10.897,11.218,10.497,90.567,90.12,91.614,8.914,8.712,9.117,35.283,35.068,35.508,38.371,38.14,38.539,9.568,9.331,9.731,32.793,32.705,32.773,37.241,37.035,37.387,42.488,45.363,41.922
2026-03-08T09:10:56.168457,154.344,152.768,155.751,3.31,8.966,9.36,8.666,16.326,145.786,143.179,147.339,4.165,13.45,14.094,13.109,24.25,231.95,232.365,227.603,49.956,50.005,50.073,2.187,2.412,2.067,0.938,0.929,0.947,0.874,0.896,0.888,0.906,0.842,10.834,11.152,10.412,90.527,89.961,91.744,8.932,8.724,9.111,35.34,35.044,35.506,38.486,38.107,38.508,9.564,9.345,9.727,32.844,32.705,32.861,37.291,37.078,37.407,42.451,45.251,42.056
2026-03-08T09:10:57.170629,154.208,152.228,155.867,3.278,8.996,9.345,8.697,16.197,145.406,142.669,147.008,4.114,13.483,14.079,13.122,24.201,231.973,232.266,227.811,50.144,49.993,50.122,2.188,2.414,2.073,0.937,0.926,0.947,0.872,0.897,0.888,0.908,0.843,10.768,11.062,10.319,90.572,89.707,91.772,8.923,8.704,9.118,35.369,35.145,35.594,38.523,38.18,38.612,9.544,9.338,9.747,32.82,32.754,32.872,37.36,37.147,37.465,42.488,45.298,41.975
2026-03-08T09:10:58.168528,154.296,152.488,155.488,3.241,8.992,9.354,8.69,16.141,145.586,142.651,146.909,4.061,13.482,14.089,13.156,23.984,231.3,232.522,228.012,50.041,50.12,50.143,2.195,2.411,2.069,0.94,0.927,0.947,0.873,0.899,0.887,0.908,0.84,10.674,10.983,10.239,90.382,89.611,91.693,8.929,8.688,9.131,35.439,35.069,35.508,38.443,38.133,38.68,9.549,9.322,9.769,32.812,32.722,32.842,37.413,37.111,37.443,42.523,45.408,42.074
2026-03-08T09:10:59.170973,154.068,152.353,155.703,3.205,9.018,9.33,8.715,15.988,145.02,142.382,147.258,4.014,13.519,14.089,13.206,23.877,231.988,232.757,228.191,50.028,50.041,49.999,2.197,2.415,2.076,0.937,0.928,0.947,0.869,0.898,0.887,0.907,0.84,10.562,10.873,10.142,90.456,89.575,91.567,8.937,8.692,9.121,35.482,35.118,35.612,38.482,38.141,38.669,9.543,9.315,9.742,32.828,32.733,32.947,37.346,37.1,37.541,42.55,45.415,41.972
2026-03-08T09:11:00.177814,154.198,151.579,155.91,3.179,9.01,9.351,8.743,15.93,145.291,142.408,146.871,3.969,13.527,14.047,13.2,23.736,231.704,232.53,227.518,50.029,50.06,49.987,2.199,2.416,2.078,0.936,0.925,0.947,0.87,0.899,0.887,0.906,0.839,10.47,10.782,10.061,90.306,89.295,91.79,8.937,8.665,9.123,35.457,35.164,35.592,38.557,38.216,38.695,9.544,9.313,9.765,32.87,32.718,32.958,37.415,37.138,37.531,42.587,45.349,42.06
2026-03-08T09:11:01.177589,153.797,151.847,155.474,3.168,9.01,9.339,8.754,15.783,145.098,142.105,146.887,3.921,13.504,14.071,13.228,23.483,232.216,232.526,227.443,49.989,50.156,49.979,2.198,2.411,2.074,0.938,0.925,0.948,0.867,0.897,0.885,0.906,0.836,10.38,10.695,9.957,90.357,89.207,91.573,8.932,8.65,9.126,35.467,35.101,35.577,38.596,38.196,38.727,9.542,9.299,9.775,32.9,32.746,32.991,37.466,37.111,37.601,42.619,45.275,42.023
2026-03-08T09:11:02.182160,154.039,151.379,155.847,3.159,9.023,9.318,8.746,15.644,144.729,141.524,146.734,3.887,13.519,14.015,13.258,23.303,231.808,232.726,228.226,50.037,50.044,50.092,2.196,2.414,2.076,0.936,0.927,0.95,0.865,0.897,0.885,0.907,0.836,10.288,10.566,9.853,90.249,89.241,91.463,8.904,8.663,9.131,35.534,35.072,35.608,38.62,38.239,38.725,9.53,9.285,9.772,32.939,32.813,32.977,37.373,37.121,37.579,42.626,45.323,42.112
2026-03-08T09:11:03.176190,153.718,151.334,155.48,3.153,9.013,9.297,8.778,15.55,144.274,141.187,146.735,3.86,13.547,13.986,13.27,23.103,231.622,232.37,227.511,49.974,50.039,50.049,2.201,2.418,2.081,0.937,0.926,0.95,0.863,0.895,0.886,0.907,0.833,10.158,10.47,9.755,90.207,89.013,91.392,8.902,8.626,9.141,35.549,35.153,35.589,38.585,38.196,38.695,9.533,9.264,9.754,32.929,32.77,33.023,37.463,37.204,37.527,42.576,45.318,41.99
2026-03-08T09:11:04.178239,153.548,150.84,155.377,3.163,9.028,9.275,8.763,15.404,144.313,140.694,146.931,3.82,13.519,13.972,13.257,22.958,232.307,232.567,227.385,50.031,50.107,50.132,2.202,2.413,2.085,0.936,0.924,0.949,0.862,0.895,0.883,0.907,0.833,10.09,10.35,9.681,89.991,88.96,91.568,8.884,8.603,9.12,35.566,35.173,35.682,38.575,38.234,38.725,9.513,9.228,9.767,32.988,32.761,33.002,37.409,37.23,37.557,42.514,45.323,42.123
2026-03-08T09:11:05.181896,153.415,150.575,155.486,3.168,9.007,9.277,8.776,15.266,143.711,140.162,146.592,3.808,13.519,13.939,13.296,22.725,231.54,232.744,227.871,50.025,50.137,49.989,2.2,2.418,2.085,0.936,0.922,0.947,0.861,0.895,0.881,0.907,0.832,9.965,10.261,9.583,89.989,88.605,91.517,8.881,8.608,9.121,35.47,35.177,35.753,38.637,38.178,38.757,9.515,9.197,9.774,32.899,32.712,32.955,37.475,37.206,37.587,42.541,45.385,42.106
2026-03-08T09:11:06.183992,153.149,150.254,155.147,3.186,8.995,9.234,8.796,15.151,143.548,140.028,146.509,3.792,13.5,13.931,13.297,22.527,231.81,232.533,228.103,50.07,50.056,49.998,2.201,2.412,2.088,0.937,0.922,0.948,0.86,0.896,0.88,0.907,0.829,9.879,10.151,9.484,89.693,88.559,91.357,8.887,8.581,9.116,35.468,35.13,35.682,38.559,38.233,38.796,9.493,9.189,9.744,32.991,32.691,33.07,37.466,37.172,37.597,42.552,45.406,42.104
2026-03-08T09:11:07.182662,152.655,149.609,155.175,3.212,9.0,9.222,8.787,14.989,143.352,139.638,146.334,3.775,13.489,13.858,13.305,22.338,231.912,233.169,227.517,50.129,50.161,50.02,2.201,2.417,2.085,0.937,0.921,0.947,0.856,0.894,0.879,0.907,0.826,9.78,10.082,9.411,89.563,88.102,91.399,8.872,8.541,9.131,35.53,35.082,35.658,38.645,38.24,38.864,9.49,9.151,9.756,32.969,32.711,33.109,37.553,37.135,37.616,42.527,45.346,42.018
2026-03-08T09:11:08.186844,152.445,149.527,154.755,3.254,8.999,9.174,8.806,14.853,143.01,139.315,145.99,3.779,13.489,13.814,13.289,22.1,232.327,233.039,227.753,49.99,50.026,50.006,2.205,2.415,2.09,0.936,0.92,0.948,0.854,0.894,0.879,0.906,0.824,9.693,9.972,9.3,89.347,88.203,91.252,8.838,8.535,9.103,35.54,35.108,35.779,38.686,38.114,38.742,9.484,9.139,9.731,32.908,32.703,33.121,37.414,37.153,37.747,42.671,45.487,42.109
2026-03-08T09:11:09.187462,151.91,148.878,154.772,3.293,8.989,9.147,8.789,14.71,142.817,138.968,145.765,3.78,13.456,13.813,13.331,21.978,232.457,233.251,227.434,50.045,50.011,50.03,2.209,2.412,2.09,0.934,0.918,0.947,0.854,0.895,0.877,0.907,0.822,9.591,9.865,9.219,89.177,87.668,91.18,8.811,8.499,9.098,35.509,35.033,35.69,38.665,38.087,38.87,9.435,9.109,9.758,32.897,32.715,33.054,37.489,37.175,37.627,42.569,45.518,42.143
2026-03-08T09:11:10.186230,151.636,148.531,154.527,3.333,8.954,9.129,8.787,14.574,142.225,138.478,145.601,3.804,13.449,13.756,13.3,21.737,231.867,233.216,227.676,50.086,50.165,50.004,2.206,2.404,2.093,0.932,0.917,0.948,0.851,0.893,0.877,0.905,0.822,9.519,9.808,9.143,89.121,87.72,90.872,8.816,8.463,9.117,35.47,35.074,35.808,38.613,38.194,38.885,9.432,9.09,9.735,32.962,32.653,33.068,37.547,37.114,37.734,42.681,45.403,42.187
2026-03-08T09:11:11.191121,151.327,148.623,154.41,3.39,8.966,9.093,8.798,14.487,142.112,137.972,145.214,3.828,13.428,13.664,13.3,21.605,232.484,232.398,227.692,50.089,50.115,50.16,2.207,2.408,2.095,0.932,0.917,0.947,0.85,0.893,0.876,0.906,0.818,9.433,9.712,9.091,88.926,87.281,90.835,8.788,8.433,9.11,35.5,34.974,35.815,38.601,38.078,38.895,9.41,9.07,9.718,32.896,32.62,33.041,37.519,37.117,37.777,42.576,45.411,42.173
2026-03-08T09:11:12.187555,151.397,148.05,154.06,3.437,8.928,9.054,8.791,14.378,141.566,137.187,145.181,3.845,13.38,13.605,13.3,21.409,232.098,232.541,227.819,50.154,50.131,50.145,2.208,2.406,2.091,0.933,0.914,0.945,0.849,0.892,0.874,0.906,0.817,9.366,9.642,9.016,88.705,87.093,90.772,8.778,8.428,9.081,35.496,35.023,35.814,38.59,38.135,38.868,9.4,9.036,9.719,32.964,32.624,33.054,37.453,37.024,37.785,42.696,45.546,42.127
2026-03-08T09:11:13.191835,150.711,147.502,154.196,3.486,8.907,9.024,8.806,14.212,141.307,137.202,144.681,3.887,13.36,13.56,13.281,21.227,232.641,232.917,227.165,50.116,50.049,50.166,2.207,2.398,2.098,0.93,0.913,0.947,0.845,0.891,0.872,0.904,0.816,9.34,9.613,8.961,88.48,86.975,90.672,8.741,8.403,9.086,35.48,34.949,35.78,38.686,38.082,38.882,9.374,8.998,9.716,32.907,32.579,33.156,37.517,37.114,37.757,42.583,45.416,42.124
2026-03-08T09:11:14.190957,150.67,147.517,153.416,3.543,8.888,8.952,8.785,14.127,140.928,136.512,144.671,3.923,13.325,13.488,13.279,21.093,232.416,232.478,227.458,50.138,50.038,50.023,2.206,2.398,2.096,0.932,0.914,0.945,0.843,0.891,0.871,0.903,0.813,9.266,9.544,8.905,88.494,86.747,90.299,8.721,8.355,9.052,35.589,35.011,35.774,38.552,37.976,38.849,9.345,8.966,9.693,32.901,32.622,33.062,37.482,37.075,37.729,42.685,45.474,42.197
2026-03-08T09:11:15.193833,150.177,147.096,153.299,3.589,8.882,8.94,8.798,14.019,140.651,136.169,144.327,3.968,13.319,13.436,13.27,20.946,231.869,233.174,227.152,49.999,50.036,49.989,2.2,2.393,2.098,0.928,0.91,0.945,0.841,0.888,0.873,0.906,0.811,9.233,9.502,8.871,88.318,86.762,90.363,8.722,8.338,9.049,35.493,34.918,35.837,38.544,38.008,38.855,9.315,8.955,9.677,32.986,32.635,33.136,37.46,36.942,37.795,42.61,45.553,42.237
2026-03-08T09:11:16.192568,150.331,146.707,153.185,3.648,8.837,8.868,8.781,13.933,140.145,135.498,144.185,4.016,13.247,13.392,13.278,20.739,232.392,232.519,227.151,49.997,50.144,50.116,2.201,2.389,2.101,0.927,0.909,0.946,0.84,0.888,0.871,0.905,0.809,9.202,9.482,8.851,88.116,86.359,90.287,8.698,8.29,9.059,35.563,34.943,35.772,38.591,37.988,38.936,9.309,8.902,9.674,32.956,32.55,33.125,37.471,37.008,37.79,42.6,45.414,42.088
2026-03-08T09:11:17.199255,150.016,146.241,152.68,3.695,8.809,8.832,8.785,13.834,139.49,135.358,143.516,4.054,13.216,13.28,13.261,20.635,232.039,232.719,227.125,50.08,50.14,49.985,2.204,2.388,2.102,0.926,0.91,0.942,0.837,0.886,0.869,0.904,0.808,9.211,9.482,8.838,87.896,86.209,89.992,8.667,8.267,9.036,35.466,34.908,35.757,38.602,37.977,38.915,9.263,8.877,9.657,32.958,32.53,33.135,37.5,36.881,37.723,42.739,45.544,42.178
2026-03-08T09:11:18.197012,149.36,145.756,152.674,3.729,8.797,8.781,8.774,13.793,139.442,135.027,143.254,4.114,13.166,13.25,13.271,20.504,231.866,232.59,227.833,50.066,50.061,50.064,2.204,2.387,2.101,0.926,0.908,0.942,0.836,0.885,0.868,0.904,0.807,9.195,9.469,8.821,87.586,85.918,90.069,8.648,8.256,9.008,35.534,34.885,35.771,38.647,37.909,38.99,9.255,8.854,9.644,32.9,32.45,33.106,37.398,36.895,37.854,42.701,45.479,42.233
2026-03-08T09:11:19.197685,149.109,145.56,152.444,3.769,8.75,8.739,8.765,13.748,139.013,134.422,143.005,4.162,13.137,13.162,13.245,20.447,232.165,233.071,227.731,49.986,50.162,50.037,2.199,2.38,2.1,0.926,0.906,0.942,0.833,0.886,0.867,0.903,0.805,9.182,9.434,8.812,87.617,85.987,89.909,8.632,8.211,8.992,35.506,34.86,35.816,38.621,37.884,38.976,9.214,8.81,9.627,32.92,32.409,33.134,37.476,36.871,37.765,42.739,45.511,42.173
2026-03-08T09:11:20.205629,148.632,145.258,152.123,3.795,8.739,8.673,8.752,13.657,138.347,134.141,142.644,4.226,13.108,13.081,13.244,20.371,232.209,232.761,227.797,50.096,50.07,50.17,2.195,2.376,2.102,0.926,0.906,0.94,0.834,0.882,0.866,0.901,0.804,9.196,9.448,8.823,87.277,85.7,89.591,8.6,8.189,8.981,35.494,34.708,35.9,38.558,37.844,38.935,9.197,8.773,9.593,32.847,32.428,33.19,37.343,36.732,37.754,42.744,45.511,42.173
2026-03-08T09:11:21.205639,148.284,144.945,152.1,3.821,8.706,8.646,8.734,13.644,137.942,133.898,142.44,4.276,13.068,13.005,13.198,20.327,232.62,232.518,227.247,50.138,50.107,49.998,2.196,2.37,2.097,0.921,0.905,0.942,0.832,0.881,0.866,0.901,0.803,9.229,9.503,8.848,87.279,85.588,89.581,8.572,8.179,8.955,35.404,34.711,35.848,38.601,37.836,38.938,9.18,8.754,9.586,32.874,32.424,33.15,37.378,36.822,37.768,42.694,45.55,42.259
2026-03-08T09:11:22.216804,148.148,144.745,151.691,3.838,8.678,8.573,8.705,13.594,137.59,133.876,142.263,4.32,12.978,12.953,13.187,20.271,232.607,232.83,227.112,50.158,50.117,50.143,2.193,2.364,2.1,0.922,0.903,0.94,0.828,0.883,0.864,0.901,0.799,9.227,9.509,8.863,86.893,85.429,89.383,8.538,8.15,8.955,35.468,34.716,35.904,38.53,37.691,38.907,9.139,8.718,9.548,32.857,32.338,33.221,37.371,36.674,37.859,42.77,45.45,42.179
2026-03-08T09:11:23.211985,147.713,144.633,151.122,3.841,8.639,8.535,8.712,13.606,137.385,133.134,141.702,4.375,12.973,12.837,13.185,20.261,232.052,232.072,227.601,50.173,50.107,50.077,2.189,2.365,2.097,0.92,0.903,0.94,0.829,0.881,0.863,0.9,0.8,9.295,9.566,8.926,86.821,85.313,89.265,8.509,8.125,8.944,35.419,34.574,35.848,38.415,37.658,38.947,9.123,8.709,9.548,32.829,32.323,33.134,37.293,36.719,37.75,42.711,45.587,42.201
2026-03-08T09:11:24.212013,147.484,144.825,150.923,3.848,8.608,8.481,8.698,13.612,136.845,133.414,141.461,4.428,12.907,12.784,13.127,20.225,232.515,232.591,227.39,50.02,50.137,50.052,2.189,2.353,2.102,0.92,0.901,0.94,0.828,0.881,0.861,0.897,0.798,9.333,9.587,8.957,86.681,85.109,88.857,8.485,8.084,8.905,35.432,34.557,35.885,38.482,37.577,38.928,9.081,8.676,9.52,32.807,32.267,33.137,37.298,36.638,37.813,42.655,45.543,42.281
2026-03-08T09:11:25.218182,147.322,144.71,150.561,3.849,8.55,8.416,8.679,13.618,137.037,133.056,140.818,4.461,12.828,12.693,13.093,20.25,232.215,232.03,227.831,50.017,50.078,50.118,2.185,2.351,2.104,0.919,0.898,0.937,0.828,0.878,0.859,0.898,0.799,9.378,9.65,9.019,86.345,84.967,88.949,8.468,8.061,8.885,35.424,34.615,35.827,38.489,37.629,38.905,9.078,8.648,9.49,32.826,32.182,33.121,37.316,36.539,37.819,42.801,45.587,42.246
2026-03-08T09:11:26.214139,146.856,144.493,150.789,3.828,8.534,8.37,8.667,13.648,136.253,132.806,140.703,4.513,12.801,12.612,13.11,20.319,232.087,232.218,227.884,50.012,50.121,50.036,2.186,2.345,2.099,0.919,0.9,0.936,0.825,0.878,0.861,0.898,0.797,9.449,9.756,9.074,86.225,85.161,88.529,8.425,8.048,8.874,35.395,34.444,35.843,38.492,37.521,39.0,9.05,8.61,9.473,32.746,32.147,33.125,37.314,36.547,37.846,42.812,45.6,42.243
